name,product_type,availability,price,original_price,discount_amount,discount_percentage,black_friday_discount,image,reviews_count,rating
"Samsung Smart TV 50"" 4K Crystal UHD (UN50DU8000FXZX)",tv,Available,"$7,895.00","$14,284.00","$6,389.00",44.73%,No,https://m.media-amazon.com/images/I/61QkKCod-DL._AC_UL320_.jpg,16,5.0 de 5 estrellas
Samsung Galaxy Tab A9 4GB_64GB Color Gris,tablet,Available,"$2,899.00","$2,899.00","$6,389.00",44.73%,No,https://m.media-amazon.com/images/I/5169txVgFWL._AC_UL320_.jpg,657,4.6 de 5 estrellas
SAMSUNG Galaxy A05S 4GB 128GB Negro,smartphone,Available,"$2,799.00","$2,799.00","$6,389.00",44.73%,No,https://m.media-amazon.com/images/I/61Srqk5BnTL._AC_UL320_.jpg,29,4.3 de 5 estrellas
Samsung Galaxy A15 (A155) Dual LTE 128GB 6GB RAM Negro,smartphone,Available,"$3,399.00","$3,399.00","$6,389.00",44.73%,No,https://m.media-amazon.com/images/I/41AmmeD4ypL._AC_UL320_.jpg,20,4.5 de 5 estrellas
"SAMSUNG - Galaxy S21 Ultra G998U 5G, smartphone Android totalmente desbloqueado, versión de EE.UU., cámara de grado profesional, video 8K, 108 MP, 128 GB - Negro fantasma (reacondicionado)",smartphone,Available,"$6,947.84","$6,947.84","$6,389.00",44.73%,No,https://m.media-amazon.com/images/I/61dlAm9BpqL._AC_UL320_.jpg,"2,494",3.9 de 5 estrellas
"SAMSUNG Galaxy Tab A9+, 8GB RAM, 128GB, Color Gris Grafito",tablet,Available,"$4,499.00","$4,499.00","$6,389.00",44.73%,No,https://m.media-amazon.com/images/I/5128CkYTp5L._AC_UL320_.jpg,514,4.6 de 5 estrellas
Cartuchos de tóner MLT-D708S con Chip de Repuesto para Samsung MLT-D708S Cartucho de tóner Funciona con Impresora para Samsung MLT-D708S,another,Available,"$1,095.99","$1,095.99","$6,389.00",44.73%,No,https://m.media-amazon.com/images/I/71wfCIf7A9L._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner MLT-D201S con Chip de Repuesto para Samsung el Tóner MLT-D201S Funciona con Impresoras para Samsung MLT-D201S,another,Available,$989.99,$989.99,"$6,389.00",44.73%,No,https://m.media-amazon.com/images/I/71z+ICtgh9L._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner MLT-D305S con Chip de Repuesto para Samsung MLT-D305S Cartucho de Tóner Funciona con Impresoras para Samsung MLT-D305S,another,Available,"$1,061.99","$1,061.99","$6,389.00",44.73%,No,https://m.media-amazon.com/images/I/71QogCvgZFL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner MLT-D204L con Chip de Repuesto para Samsung MLT-D204L Cartucho de Tóner Funciona con Impresoras para Samsung MLT-D204L,another,Available,"$1,166.99","$1,166.99","$6,389.00",44.73%,No,https://m.media-amazon.com/images/I/71OcvFhlQrL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
"Samsung Galaxy S22 Ultra, 5G, desbloqueado de fábrica 128GB, SM-S908U1 (reacondicionado) (borgoña)",smartphone,Available,"$9,242.00","$9,242.00","$6,389.00",44.73%,No,https://m.media-amazon.com/images/I/61bteKquOYL._AC_UL320_.jpg,366,3.7 de 5 estrellas
SAMSUNG Celular Galaxy S23 128GB Rosa Claro,smartphone,Available,"$10,999.00","$15,999.00","$5,000.00",31.25%,No,https://m.media-amazon.com/images/I/61gpxn8wtoL._AC_UL320_.jpg,86,4.7 de 5 estrellas
Samsung Smartphone Galaxy A15 4G 6GB 128GB Negro Desbloqueado,smartphone,Available,"$3,799.00","$3,799.00","$5,000.00",31.25%,No,https://m.media-amazon.com/images/I/51jYEf9XY2L._AC_UL320_.jpg,x 12 meses sin intereses,No Rating
SAMSUNG Galaxy A55 8GB 128GB 5G Violeta,smartphone,Available,"$6,895.00","$6,895.00","$5,000.00",31.25%,No,https://m.media-amazon.com/images/I/611aVBz8yOL._AC_UL320_.jpg,6,3.9 de 5 estrellas
"SAMSUNG Galaxy A15 4g Blue / 4+128gb / 6.5"" Amoled 90hz Full HD+",smartphone,Out of Stock,N/A,0,"$5,000.00",31.25%,No,https://m.media-amazon.com/images/I/61cl1NEIrdL._AC_UL320_.jpg,"1,017",4.4 de 5 estrellas
"SAMSUNG Galaxy Watch6 Classic 47mm Negro, Nacional con Garantía",watch,Available,"$3,799.00","$7,199.00","$3,400.00",47.23%,No,https://m.media-amazon.com/images/I/61s77epX5QL._AC_UL320_.jpg,509,4.5 de 5 estrellas
"SAMSUNG Galaxy S22 Ultra Smartphone, 512GB, 8K Camera & Video, Brightest Display, S Pen, Phantom Black (Reacondicionado)",smartphone,Available,"$11,450.68","$11,450.68","$3,400.00",47.23%,No,https://m.media-amazon.com/images/I/613Fp7fknhL._AC_UL320_.jpg,483,4.0 de 5 estrellas
"Samsung Adaptador de Corriente USB-C de 25W, Compacto, Negro",another,Available,$319.00,$399.00,$80.00,20.05%,No,https://m.media-amazon.com/images/I/51A6-bPbXGL._AC_UL320_.jpg,538,4.8 de 5 estrellas
"SAMSUNG Celular Galaxy A15 Negro 4GB RAM 128GB, Nacional con Garantía",smartphone,Available,"$3,398.00","$3,599.00",$201.00,5.58%,No,https://m.media-amazon.com/images/I/51mRnMaCDpL._AC_UL320_.jpg,108,4.5 de 5 estrellas
"SAMSUNG Galaxy A05s Plateado, 4GB_128GB",smartphone,Available,"$2,589.00","$2,589.00",$201.00,5.58%,No,https://m.media-amazon.com/images/I/51SNnS5u43L._AC_UL320_.jpg,4,4.7 de 5 estrellas
SAMSUNG Galaxy A06 4GB 128GB Azul,smartphone,Available,"$2,389.00","$2,389.00",$201.00,5.58%,No,https://m.media-amazon.com/images/I/41ufMoRD0oL._AC_UL320_.jpg,x 12 meses sin intereses,No Rating
"Samsung Galaxy A05 Verde Claro, 4GB_64GB l Internacional",smartphone,Available,"$2,052.00","$2,052.00",$201.00,5.58%,No,https://m.media-amazon.com/images/I/71gwC+4xZSL._AC_UL320_.jpg,54,4.4 de 5 estrellas
Samsung Galaxy S23 Ultra 8GB_256GB Verde Desbloqueado,smartphone,Available,"$15,399.00","$30,999.00","$15,600.00",50.32%,No,https://m.media-amazon.com/images/I/61IGmT5b35L._AC_UL320_.jpg,153,4.7 de 5 estrellas
SAMSUNG Smartphone Galaxy A15 4G 6GB 128GB Azul Cielo Desbloqueado,smartphone,Available,"$4,256.47","$4,256.47","$15,600.00",50.32%,No,https://m.media-amazon.com/images/I/51L6trDjdXL._AC_UL320_.jpg,7,3.7 de 5 estrellas
SAMSUNG Galaxy A55 8Gb 128Gb 5g Negro,smartphone,Available,"$6,974.00","$7,499.00",$525.00,7.00%,No,https://m.media-amazon.com/images/I/614AjVGG4FL._AC_UL320_.jpg,14,5.0 de 5 estrellas
"SAMSUNG Galaxy Tab S9 FE+ - Tablet Android, 12.4 Pulgadas, 256 GB, 8MP, IP68, batería de Larga duración, procesador Potente, S Pen, cámara de 8 MP, para E.E.U.U., Color Lavanda",tablet,Available,"$12,597.35","$16,459.00","$3,861.65",23.46%,No,https://m.media-amazon.com/images/I/513outQrR4L._AC_UL320_.jpg,"2,063",4.6 de 5 estrellas
SAMSUNG - Teléfono Galaxy S10 desbloqueado de fábrica con 128 GB - Prism Black (reacondicionado),smartphone,Available,"$3,847.00","$3,847.00","$3,861.65",23.46%,No,https://m.media-amazon.com/images/I/51v3trWURwL._AC_UL320_.jpg,512,4.5 de 5 estrellas
"SAMUNG Pantalla Led 75"" Procesador Crystal 4K, SmartThings Mod.UN75CU7000DXZA RENOVADO (75"")",another,Available,"$15,500.00","$15,500.00","$3,861.65",23.46%,No,https://m.media-amazon.com/images/I/61TMAyFBSmL._AC_UL320_.jpg,4,3.8 de 5 estrellas
"SAMSUNG Galaxy Z Flip 4 SM-F721U1 - Desbloqueado de fábrica (128 GB, color morado bora)",smartphone,Available,"$8,432.20","$8,432.20","$3,861.65",23.46%,No,https://m.media-amazon.com/images/I/51cMSayAObL._AC_UL320_.jpg,412,4.3 de 5 estrellas
SAMSUNG Galaxy A35 8GB 128GB 5G Azul,smartphone,Available,"$5,389.00","$5,389.00","$3,861.65",23.46%,No,https://m.media-amazon.com/images/I/61V6LOJWISL._AC_UL320_.jpg,1,5.0 de 5 estrellas
Samsung Smartphone A25 8+256GB 5G Azul Dual SIM,smartphone,Out of Stock,N/A,0,"$3,861.65",23.46%,No,https://m.media-amazon.com/images/I/51i2bWQ8xxL._AC_UL320_.jpg,119,4.0 de 5 estrellas
"Samsung Galaxy S21+ 5G 128GB, Phantom Black - desbloqueado (Reacondicionado)",smartphone,Available,"$5,618.19","$5,998.34",$380.15,6.34%,No,https://m.media-amazon.com/images/I/61-QMCHyUES._AC_UL320_.jpg,"2,080",4.0 de 5 estrellas
"SAMSUNG Galaxy S21 FE 5G, versión de EE. UU., 128 GB, azul marino, desbloqueado (reacondicionado)",smartphone,Available,"$5,220.51","$5,846.55",$626.04,10.71%,No,https://m.media-amazon.com/images/I/91gKJze6DQL._AC_UL320_.jpg,91,4.3 de 5 estrellas
"Samsung Galaxy A15 Dual Sim 128GB Light Blue 6GB Ram Desbloqueado 6.5""",smartphone,Available,"$3,399.00","$4,000.00",$601.00,15.02%,No,https://m.media-amazon.com/images/I/51rp0nqaPoL._AC_UL320_.jpg,"1,181",4.6 de 5 estrellas
"SAMSUNG - Galaxy Buds2 Pro - Auriculares inalámbricos, Bluetooth, Morado Bora (reacondicionados)",smartphone,Available,"$1,933.28","$1,933.28",$601.00,15.02%,No,https://m.media-amazon.com/images/I/51DzUEvJPDL._AC_UL320_.jpg,991,4.2 de 5 estrellas
""" SAMSUNG - Teléfono móvil Android Galaxy Z Fold 3 5G desbloqueado de fábrica, teléfono inteligente 2 en 1, doble pantalla, cámara debajo de la pantalla, 256 GB de almacenamiento, Phantom Black""",another,Available,"$10,517.00","$10,517.00",$601.00,15.02%,No,https://m.media-amazon.com/images/I/71MFE2UY6-L._AC_UL320_.jpg,967,3.8 de 5 estrellas
Samsung Galaxy Tab S6 Lite 2024 Color Verde Claro RAM 4GB 128GB,tablet,Out of Stock,N/A,0,$601.00,15.02%,No,https://m.media-amazon.com/images/I/51HiuV7NFdL._AC_UL320_.jpg,366,4.5 de 5 estrellas
"SAMSUNG Galaxy Z Flip 3 5G, versión estadounidense, 128GB, negro fantasma - desbloqueado (reacondicionado)",smartphone,Available,"$6,881.85","$6,881.85",$601.00,15.02%,No,https://m.media-amazon.com/images/I/61JXIlARNfL._AC_UL320_.jpg,"1,556",3.7 de 5 estrellas
Cartuchos de tóner SCX-4521 con Chip de Repuesto para Samsung SCX-4521 Cartucho de tóner Funciona con Impresora para Samsung SCX-4521,another,Available,"$1,061.99","$1,061.99",$601.00,15.02%,No,https://m.media-amazon.com/images/I/713z2d58oOL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner MLT-D205L con Chip de Repuesto para Samsung MLT-D205L el Tóner Funciona con Las Impresoras para Samsung MLT-D205L,another,Available,$989.99,$989.99,$601.00,15.02%,No,https://m.media-amazon.com/images/I/716VUO5zZ1L._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner MLT-K200L con Chip de Repuesto para Samsung MLT-K200L Cartucho de Tóner Funciona con Impresora para Samsung MLT-K200L,another,Available,"$1,061.99","$1,061.99",$601.00,15.02%,No,https://m.media-amazon.com/images/I/71fw0qD0a1L._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de tóner D4725A con Chip de Repuesto para Samsung D4725A Cartucho de tóner Funciona con Impresora para Samsung D4725A,another,Available,"$1,096.99","$1,096.99",$601.00,15.02%,No,https://m.media-amazon.com/images/I/71d+95KrUmL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner D4725A con Chip de Repuesto para Samsung D4725A Cartucho de Tóner Funciona con Impresoras para Samsung D4725A,another,Available,"$1,526.99","$1,526.99",$601.00,15.02%,No,https://m.media-amazon.com/images/I/71S9Vxr7pML._AC_UL320_.jpg,Hasta 12 meses de,No Rating
"YAPANIZCEL Funda Compatible con Samsung Galaxy Tab A9 Plus 11"" (SM-X216B) 11 Pulgadas, Soporte lápiz S Pen + Stand, Correa Uso rudo Reforzada (Morado)",case,Available,$313.20,$399.00,$85.80,21.50%,No,https://m.media-amazon.com/images/I/71M9myQJWYL._AC_UL320_.jpg,147,4.7 de 5 estrellas
"QYOUTH 2 Piezas Protector de Pantalla para Samsung Galaxy S24,Mica Cristal Vidrio Templado,Viene con herramienta fácil de instalar. (S24)",smartphone,Available,$269.00,$269.00,$85.80,21.50%,No,https://m.media-amazon.com/images/I/51GEP7HgXDL._AC_UL320_.jpg,2,4.5 de 5 estrellas
Cartuchos de Tóner SCX-D4725A con Chip de Repuesto para Samsung el Tóner SCX-D4725A Funciona con Impresoras para Samsung SCX-D4725A,another,Available,$989.99,$989.99,$85.80,21.50%,No,https://m.media-amazon.com/images/I/71oO93Yl6NL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
