name,product_type,availability,price,original_price,discount_amount,discount_percentage,black_friday_discount,image,reviews_count,rating
"SAMSUNG Galaxy Tab A9+, 8GB RAM, 128GB, Color Gris Grafito",tablet,Available,"$3,980.00","$4,499.00",$519.00,11.54%,No,https://m.media-amazon.com/images/I/5128CkYTp5L._AC_UL320_.jpg,508,4.6 de 5 estrellas
SAMSUNG Celular Galaxy S23 128GB Rosa Claro,smartphone,Available,"$10,999.00","$15,999.00","$5,000.00",31.25%,No,https://m.media-amazon.com/images/I/61gpxn8wtoL._AC_UL320_.jpg,86,4.7 de 5 estrellas
"SAMSUNG - Galaxy S21 Ultra G998U 5G, smartphone Android totalmente desbloqueado, versión de EE.UU., cámara de grado profesional, video 8K, 108 MP, 128 GB - Negro fantasma (reacondicionado)",smartphone,Available,"$7,092.98","$7,092.98","$5,000.00",31.25%,No,https://m.media-amazon.com/images/I/61dlAm9BpqL._AC_UL320_.jpg,"2,488",3.9 de 5 estrellas
SAMSUNG Galaxy A55 8GB 256GB 5G Negro,smartphone,Available,"$6,999.00","$6,999.00","$5,000.00",31.25%,No,https://m.media-amazon.com/images/I/614AjVGG4FL._AC_UL320_.jpg,13,4.2 de 5 estrellas
"SAMSUNG Galaxy A15 4g Blue / 4+128gb / 6.5"" Amoled 90hz Full HD+",smartphone,Available,"$3,110.00","$3,110.00","$5,000.00",31.25%,No,https://m.media-amazon.com/images/I/61cl1NEIrdL._AC_UL320_.jpg,"1,011",4.4 de 5 estrellas
SAMSUNG - Teléfono Galaxy S10 desbloqueado de fábrica con 128 GB - Prism Black (reacondicionado),smartphone,Available,"$3,847.00","$3,847.00","$5,000.00",31.25%,No,https://m.media-amazon.com/images/I/51v3trWURwL._AC_UL320_.jpg,512,4.5 de 5 estrellas
""" SAMSUNG - Teléfono móvil Android Galaxy Z Fold 3 5G desbloqueado de fábrica, teléfono inteligente 2 en 1, doble pantalla, cámara debajo de la pantalla, 256 GB de almacenamiento, Phantom Black""",another,Available,"$10,517.00","$10,517.00","$5,000.00",31.25%,No,https://m.media-amazon.com/images/I/71MFE2UY6-L._AC_UL320_.jpg,966,3.8 de 5 estrellas
"SAMUNG Pantalla Led 75"" Procesador Crystal 4K, SmartThings Mod.UN75CU7000DXZA RENOVADO (75"")",another,Available,"$15,500.00","$15,500.00","$5,000.00",31.25%,No,https://m.media-amazon.com/images/I/61TMAyFBSmL._AC_UL320_.jpg,3,3.5 de 5 estrellas
SAMSUNG Galaxy A06 4GB 128GB Azul,smartphone,Available,"$2,389.00","$2,389.00","$5,000.00",31.25%,No,https://m.media-amazon.com/images/I/41ufMoRD0oL._AC_UL320_.jpg,x 12 meses sin intereses,No Rating
SAMSUNG Galaxy A55 8Gb 128Gb 5g Negro,smartphone,Available,"$6,974.00","$7,499.00",$525.00,7.00%,No,https://m.media-amazon.com/images/I/614AjVGG4FL._AC_UL320_.jpg,14,5.0 de 5 estrellas
SAMSUNG Galaxy A05S 4GB 128GB Negro,smartphone,Available,"$2,799.00","$2,799.00",$525.00,7.00%,No,https://m.media-amazon.com/images/I/61Srqk5BnTL._AC_UL320_.jpg,28,4.3 de 5 estrellas
"SAMSUNG Galaxy S22 Ultra Smartphone, 512GB, 8K Camera & Video, Brightest Display, S Pen, Phantom Black (Reacondicionado)",smartphone,Available,"$11,635.37","$18,965.21","$7,329.84",38.65%,No,https://m.media-amazon.com/images/I/613Fp7fknhL._AC_UL320_.jpg,483,4.0 de 5 estrellas
Samsung Pantalla LED Smart TV 65 Pulgadas Crystal 4K UHD UN-65DU7010,tv,Available,"$10,809.00","$10,809.00","$7,329.84",38.65%,No,https://m.media-amazon.com/images/I/4159NqfYg0L._AC_UL320_.jpg,50+ comprados el mes pasado,No Rating
Celular Poco C65 Blue 8GB RAM 256GB ROM,smartphone,Available,"$2,439.00","$2,999.00",$560.00,18.67%,No,https://m.media-amazon.com/images/I/513DQGmivPL._AC_UL320_.jpg,"1,981",4.6 de 5 estrellas
"Samsung Galaxy S20 5G, 128 GB, gris cósmicocompletamente desbloqueado (Reacondicionado)",smartphone,Available,"$4,597.00","$4,597.00",$560.00,18.67%,No,https://m.media-amazon.com/images/I/61uy0v+43CL._AC_UL320_.jpg,"5,976",4.2 de 5 estrellas
SAMSUNG Smartphone Galaxy A15 4G 6GB 128GB Azul Cielo Desbloqueado,smartphone,Available,"$4,085.63","$4,085.63",$560.00,18.67%,No,https://m.media-amazon.com/images/I/51L6trDjdXL._AC_UL320_.jpg,7,3.7 de 5 estrellas
"SAMSUNG Galaxy Z Flip 4 SM-F721U1 - Desbloqueado de fábrica (128 GB, color morado bora)",smartphone,Available,"$8,482.27","$8,482.27",$560.00,18.67%,No,https://m.media-amazon.com/images/I/51cMSayAObL._AC_UL320_.jpg,410,4.3 de 5 estrellas
"SAMSUNG Audifonos inalámbricos Galaxy Buds3 Pro Blanco, AI, Nacional con Garantía",another,Available,"$3,099.00","$3,599.00",$500.00,13.89%,No,https://m.media-amazon.com/images/I/21wN+w1CddL._AC_UL320_.jpg,1,3.0 de 5 estrellas
SAMSUNG Galaxy A35 8GB 128GB 5G Azul,smartphone,Available,"$5,389.00","$5,389.00",$500.00,13.89%,No,https://m.media-amazon.com/images/I/61V6LOJWISL._AC_UL320_.jpg,1,5.0 de 5 estrellas
Samsung Smartphone A25 8+256GB 5G Azul Dual SIM,smartphone,Out of Stock,N/A,0,$500.00,13.89%,No,https://m.media-amazon.com/images/I/51i2bWQ8xxL._AC_UL320_.jpg,119,4.0 de 5 estrellas
Samsung Galaxy Tab S6 Lite 2024 Color Verde Claro RAM 4GB 128GB,tablet,Out of Stock,N/A,0,$500.00,13.89%,No,https://m.media-amazon.com/images/I/51HiuV7NFdL._AC_UL320_.jpg,366,4.5 de 5 estrellas
"SAMSUNG Galaxy Tab A9+ Plata 8GB RAM 128GB, Nacional con Garantía",tablet,Available,"$4,369.00","$4,369.00",$500.00,13.89%,No,https://m.media-amazon.com/images/I/51hk7s97ZNL._AC_UL320_.jpg,239,4.6 de 5 estrellas
"Samsung Adaptador de Corriente USB-C de 25W, Compacto, Negro",another,Available,$319.00,$399.00,$80.00,20.05%,No,https://m.media-amazon.com/images/I/51A6-bPbXGL._AC_UL320_.jpg,533,4.8 de 5 estrellas
SAMSUNG - Galaxy-A22 4GB_128GB Verde Claro,smartphone,Available,"$3,122.00","$3,122.00",$80.00,20.05%,No,https://m.media-amazon.com/images/I/51bNn2547RL._AC_UL320_.jpg,37,4.7 de 5 estrellas
SAMSUNG Galaxy Watch FE 40mm Negro,watch,Available,"$2,499.00","$3,699.00","$1,200.00",32.44%,No,https://m.media-amazon.com/images/I/41ka6x-ECkL._AC_UL320_.jpg,45,4.5 de 5 estrellas
SAMSUNG Galaxy A55 8GB 128GB 5G Violeta,smartphone,Available,"$6,895.00","$6,895.00","$1,200.00",32.44%,No,https://m.media-amazon.com/images/I/611aVBz8yOL._AC_UL320_.jpg,6,3.9 de 5 estrellas
SAMSUNG Televisión Pantalla 50 Pulgadas Smart TV Crystal 4K UHD UN-50DU7010,tv,Out of Stock,N/A,0,"$1,200.00",32.44%,No,https://m.media-amazon.com/images/I/81BYULoEBRL._AC_UL320_.jpg,2,5.0 de 5 estrellas
"Samsung Galaxy Note 20 Ultra 5G Teléfono celular Android desbloqueado de fábrica 128 GB de almacenamiento, Mystic Black (Reacondicionado)",smartphone,Available,"$8,363.00","$8,363.00","$1,200.00",32.44%,No,https://m.media-amazon.com/images/I/51K8fXcORkL._AC_UL320_.jpg,"2,056",4.1 de 5 estrellas
Cartuchos de Tóner MLT-D201S con Chip de Repuesto para Samsung el Tóner MLT-D201S Funciona con Impresoras para Samsung MLT-D201S,another,Available,$989.99,$989.99,"$1,200.00",32.44%,No,https://m.media-amazon.com/images/I/71z+ICtgh9L._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner MLT-D305S con Chip de Repuesto para Samsung MLT-D305S Cartucho de Tóner Funciona con Impresoras para Samsung MLT-D305S,another,Available,"$1,061.99","$1,061.99","$1,200.00",32.44%,No,https://m.media-amazon.com/images/I/71QogCvgZFL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner MLT-D204L con Chip de Repuesto para Samsung MLT-D204L Cartucho de Tóner Funciona con Impresoras para Samsung MLT-D204L,another,Available,"$1,166.99","$1,166.99","$1,200.00",32.44%,No,https://m.media-amazon.com/images/I/71OcvFhlQrL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de tóner SCX-4521 con Chip de Repuesto para Samsung SCX-4521 Cartucho de tóner Funciona con Impresora para Samsung SCX-4521,another,Available,"$1,061.99","$1,061.99","$1,200.00",32.44%,No,https://m.media-amazon.com/images/I/713z2d58oOL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner MLT-D205L con Chip de Repuesto para Samsung MLT-D205L el Tóner Funciona con Las Impresoras para Samsung MLT-D205L,another,Available,$989.99,$989.99,"$1,200.00",32.44%,No,https://m.media-amazon.com/images/I/716VUO5zZ1L._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner SCX-D4725A con Chip de Repuesto para Samsung el Tóner SCX-D4725A Funciona con Impresoras para Samsung SCX-D4725A,another,Available,$989.99,$989.99,"$1,200.00",32.44%,No,https://m.media-amazon.com/images/I/71oO93Yl6NL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner MLT-K200L con Chip de Repuesto para Samsung MLT-K200L Cartucho de Tóner Funciona con Impresora para Samsung MLT-K200L,another,Available,"$1,061.99","$1,061.99","$1,200.00",32.44%,No,https://m.media-amazon.com/images/I/71fw0qD0a1L._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de tóner D4725A con Chip de Repuesto para Samsung D4725A Cartucho de tóner Funciona con Impresora para Samsung D4725A,another,Available,"$1,096.99","$1,096.99","$1,200.00",32.44%,No,https://m.media-amazon.com/images/I/71d+95KrUmL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
