name,product_type,availability,price,original_price,discount_amount,discount_percentage,black_friday_discount,image,reviews_count,rating
"Samsung Smart TV 50"" 4K Crystal UHD (UN50DU8000FXZX)",tv,Available,"$7,895.00","$14,284.00","$6,389.00",44.73%,No,https://m.media-amazon.com/images/I/61QkKCod-DL._AC_UL320_.jpg,16,5.0 de 5 estrellas
"SAMSUNG Galaxy S24 FE 5G Grafito 8GB RAM 256GB, AI, Nacional con Garantía",smartphone,Available,"$11,998.98","$15,499.00","$3,500.02",22.58%,No,https://m.media-amazon.com/images/I/51+38FqDMGL._AC_UL320_.jpg,7,5.0 de 5 estrellas
Samsung Galaxy A55 5G Color Violeta Claro RAM 8GB_128GB l Internacional,smartphone,Available,"$6,679.71","$6,679.71","$3,500.02",22.58%,No,https://m.media-amazon.com/images/I/51i4ME0cxeL._AC_UL320_.jpg,42,4.1 de 5 estrellas
"SAMSUNG Audifonos inalámbricos Galaxy Buds3 Blanco, AI, Nacional con Garantía",another,Available,"$1,799.00","$2,499.00",$700.00,28.01%,No,https://m.media-amazon.com/images/I/51wYLUl3sbL._AC_UL320_.jpg,58,4.6 de 5 estrellas
"SAMSUNG Celular Galaxy A15 Amarillo 4GB RAM 128GB, Nacional con Garantía",smartphone,Available,"$3,004.00","$3,599.00",$595.00,16.53%,No,https://m.media-amazon.com/images/I/515RZmhJ3DL._AC_UL320_.jpg,52,4.6 de 5 estrellas
"Samsung Galaxy S22 Ultra, 5G, desbloqueado de fábrica 128GB, SM-S908U1 (reacondicionado) (borgoña)",smartphone,Available,"$9,242.00","$9,242.00",$595.00,16.53%,No,https://m.media-amazon.com/images/I/61bteKquOYL._AC_UL320_.jpg,363,3.7 de 5 estrellas
"SAMSUNG Galaxy S24 Ultra, Gris, 12GB_256GB",smartphone,Out of Stock,N/A,0,$595.00,16.53%,No,https://m.media-amazon.com/images/I/41w201mVl+L._AC_UL320_.jpg,87,4.4 de 5 estrellas
"SAMSUNG Galaxy A15 4g Blue / 4+128gb / 6.5"" Amoled 90hz Full HD+",smartphone,Available,"$3,110.00","$3,110.00",$595.00,16.53%,No,https://m.media-amazon.com/images/I/61cl1NEIrdL._AC_UL320_.jpg,998,4.4 de 5 estrellas
SAMSUNG Galaxy A55 8GB 256GB 5G Negro,smartphone,Available,"$7,894.00","$7,894.00",$595.00,16.53%,No,https://m.media-amazon.com/images/I/614AjVGG4FL._AC_UL320_.jpg,11,4.6 de 5 estrellas
"SAMUNG Pantalla Led 75"" Procesador Crystal 4K, SmartThings Mod.UN75CU7000DXZA RENOVADO (75"")",another,Available,"$15,500.00","$15,500.00",$595.00,16.53%,No,https://m.media-amazon.com/images/I/61TMAyFBSmL._AC_UL320_.jpg,3,3.5 de 5 estrellas
Cartuchos de tóner MLT-D708S con Chip de Repuesto para Samsung MLT-D708S Cartucho de tóner Funciona con Impresora para Samsung MLT-D708S,another,Available,"$1,095.99","$1,095.99",$595.00,16.53%,No,https://m.media-amazon.com/images/I/71wfCIf7A9L._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner MLT-D201S con Chip de Repuesto para Samsung el Tóner MLT-D201S Funciona con Impresoras para Samsung MLT-D201S,another,Available,$989.99,$989.99,$595.00,16.53%,No,https://m.media-amazon.com/images/I/71z+ICtgh9L._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner MLT-D305S con Chip de Repuesto para Samsung MLT-D305S Cartucho de Tóner Funciona con Impresoras para Samsung MLT-D305S,another,Available,"$1,061.99","$1,061.99",$595.00,16.53%,No,https://m.media-amazon.com/images/I/71QogCvgZFL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner MLT-D204L con Chip de Repuesto para Samsung MLT-D204L Cartucho de Tóner Funciona con Impresoras para Samsung MLT-D204L,another,Available,"$1,166.99","$1,166.99",$595.00,16.53%,No,https://m.media-amazon.com/images/I/71OcvFhlQrL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
SAMSUNG Galaxy A06 4GB 128GB Azul,smartphone,Available,"$2,389.00","$2,389.00",$595.00,16.53%,No,https://m.media-amazon.com/images/I/41ufMoRD0oL._AC_UL320_.jpg,x 12 meses sin intereses,No Rating
Samsung Pantalla LED Smart TV 65 Pulgadas Crystal 4K UHD UN-65DU7010,tv,Available,"$10,809.00","$10,809.00",$595.00,16.53%,No,https://m.media-amazon.com/images/I/4159NqfYg0L._AC_UL320_.jpg,50+ comprados el mes pasado,No Rating
SAMSUNG Galaxy A05S 4GB 128GB Negro,smartphone,Available,"$2,799.00","$2,799.00",$595.00,16.53%,No,https://m.media-amazon.com/images/I/61Srqk5BnTL._AC_UL320_.jpg,27,4.3 de 5 estrellas
"SAMSUNG Galaxy Tab A9+, 8GB RAM, 128GB, Color Gris Grafito",tablet,Available,"$4,499.00","$4,499.00",$595.00,16.53%,No,https://m.media-amazon.com/images/I/5128CkYTp5L._AC_UL320_.jpg,505,4.6 de 5 estrellas
"SAMSUNG Galaxy Z Flip 4 SM-F721U1 - Desbloqueado de fábrica (128 GB, color morado bora)",smartphone,Available,"$7,743.80","$8,570.87",$827.07,9.65%,No,https://m.media-amazon.com/images/I/51cMSayAObL._AC_UL320_.jpg,410,4.3 de 5 estrellas
"Samsung Galaxy S21 5G, versión estadounidense, 128 GB, Phantom Gray - desbloqueado (Reacondicionado)",smartphone,Available,"$4,660.00","$4,660.00",$827.07,9.65%,No,https://m.media-amazon.com/images/I/61XyNdmvr6L._AC_UL320_.jpg,"6,209",4.0 de 5 estrellas
"Samsung Galaxy A15 Dual Sim 128GB Light Blue 6GB Ram Desbloqueado 6.5""",smartphone,Out of Stock,N/A,0,$827.07,9.65%,No,https://m.media-amazon.com/images/I/51rp0nqaPoL._AC_UL320_.jpg,"1,167",4.6 de 5 estrellas
"SAMSUNG Galaxy Watch6 Classic 47mm Plata, Nacional con Garantía",watch,Available,"$3,799.00","$7,199.00","$3,400.00",47.23%,No,https://m.media-amazon.com/images/I/61XbTYIM-HL._AC_UL320_.jpg,508,4.5 de 5 estrellas
SAMSUNG - Galaxy-A22 4GB_128GB Verde Claro,smartphone,Available,"$3,122.00","$3,122.00","$3,400.00",47.23%,No,https://m.media-amazon.com/images/I/51bNn2547RL._AC_UL320_.jpg,37,4.7 de 5 estrellas
SAMSUNG Galaxy A55 8GB 128GB 5G Violeta,smartphone,Available,"$6,895.00","$6,895.00","$3,400.00",47.23%,No,https://m.media-amazon.com/images/I/611aVBz8yOL._AC_UL320_.jpg,6,3.9 de 5 estrellas
SAMSUNG Galaxy A55 8Gb 128Gb 5g Negro,smartphone,Available,"$6,974.00","$7,499.00",$525.00,7.00%,No,https://m.media-amazon.com/images/I/614AjVGG4FL._AC_UL320_.jpg,13,5.0 de 5 estrellas
"SAMSUNG Galaxy Tab A9+ Plata 8GB RAM 128GB, Nacional con Garantía",tablet,Available,"$4,499.00","$4,499.00",$525.00,7.00%,No,https://m.media-amazon.com/images/I/51hk7s97ZNL._AC_UL320_.jpg,238,4.6 de 5 estrellas
Celular Poco C65 Blue 8GB RAM 256GB ROM,smartphone,Available,"$2,439.00","$2,999.00",$560.00,18.67%,No,https://m.media-amazon.com/images/I/513DQGmivPL._AC_UL320_.jpg,"1,966",4.6 de 5 estrellas
"SAMSUNG Galaxy S22 Ultra Smartphone, 512GB, 8K Camera & Video, Brightest Display, S Pen, Phantom Black (Reacondicionado)",smartphone,Available,"$11,519.39","$18,965.21","$7,445.82",39.26%,No,https://m.media-amazon.com/images/I/613Fp7fknhL._AC_UL320_.jpg,481,4.0 de 5 estrellas
"Samsung Galaxy A05 Verde Claro, 4GB_64GB l Internacional",smartphone,Available,"$2,052.00","$2,052.00","$7,445.82",39.26%,No,https://m.media-amazon.com/images/I/71gwC+4xZSL._AC_UL320_.jpg,54,4.4 de 5 estrellas
SAMSUNG Celular Galaxy S23 128GB Rosa Claro,smartphone,Available,"$10,999.00","$15,999.00","$5,000.00",31.25%,No,https://m.media-amazon.com/images/I/61gpxn8wtoL._AC_UL320_.jpg,83,4.7 de 5 estrellas
"SAMSUNG Galaxy Buds 3 Pro AI True Auriculares inalámbricos Bluetooth, con cancelación de ruido, optimización de sonido, intérprete en tiempo real, versión latinoamericana rediseñada (plateado)",another,Available,"$3,798.98","$3,798.98","$5,000.00",31.25%,No,https://m.media-amazon.com/images/I/41MkE3w27PL._AC_UL320_.jpg,104,4.3 de 5 estrellas
Samsung Smartphone A25 8+256GB 5G Azul Dual SIM,smartphone,Available,"$4,945.97","$4,945.97","$5,000.00",31.25%,No,https://m.media-amazon.com/images/I/51i2bWQ8xxL._AC_UL320_.jpg,119,4.0 de 5 estrellas
SAMSUNG Televisión Pantalla 50 Pulgadas Smart TV Crystal 4K UHD UN-50DU7010,tv,Out of Stock,N/A,0,"$5,000.00",31.25%,No,https://m.media-amazon.com/images/I/81BYULoEBRL._AC_UL320_.jpg,2,5.0 de 5 estrellas
"Samsung Smart TV 55"" 4K Crystal UHD (UN55DU7000FXZX)",tv,Available,"$7,989.00","$9,999.00","$2,010.00",20.10%,No,https://m.media-amazon.com/images/I/61r48OQOc+L._AC_UL320_.jpg,105,4.5 de 5 estrellas
"Samsung Galaxy A25 5G Dual Sim 128GB Blue Black 6GB Ram Desbloqueado 6.5""",smartphone,Available,"$4,338.00","$5,987.00","$1,649.00",27.54%,No,https://m.media-amazon.com/images/I/51gM-p2VCjL._AC_UL320_.jpg,222,4.1 de 5 estrellas
"Samsung - Galaxy S21 FE Teléfono celular 5G, smartphone Android desbloqueado de fábrica, 128 GB, pantalla 120 Hz, cámara profesional, batería inteligente para todo el día, lavanda (reacondicionado)",smartphone,Available,"$5,021.37","$5,372.08",$350.71,6.53%,No,https://m.media-amazon.com/images/I/61RS9sG3wdL._AC_UL320_.jpg,380,4.0 de 5 estrellas
"Samsung Adaptador de Corriente USB-C de 25W, Compacto, Negro",another,Available,$319.00,$399.00,$80.00,20.05%,No,https://m.media-amazon.com/images/I/51A6-bPbXGL._AC_UL320_.jpg,527,4.8 de 5 estrellas
SAMSUNG - Teléfono Galaxy S10 desbloqueado de fábrica con 128 GB - Prism Black (reacondicionado),smartphone,Available,"$3,847.00","$3,847.00",$80.00,20.05%,No,https://m.media-amazon.com/images/I/51v3trWURwL._AC_UL320_.jpg,512,4.5 de 5 estrellas
"SAMSUNG Galaxy Z Flip 3 5G - Teléfono celular Android desbloqueado de fábrica, versión de EE. UU., Smartphone, modo flexible, cámara intuitiva compacta, almacenamiento de 128 GB, garantía de EE. UU.,",smartphone,Available,"$6,891.16","$6,891.16",$80.00,20.05%,No,https://m.media-amazon.com/images/I/61JXIlARNfL._AC_UL320_.jpg,"1,579",3.7 de 5 estrellas
Samsung Galaxy Fit3 Grafito,watch,Out of Stock,N/A,0,$80.00,20.05%,No,https://m.media-amazon.com/images/I/41XIk2CbxYL._AC_UL320_.jpg,615,4.6 de 5 estrellas
SAMSUNG Smartphone Galaxy A15 4G 6GB 128GB Azul Cielo Desbloqueado,smartphone,Available,"$4,085.63","$4,085.63",$80.00,20.05%,No,https://m.media-amazon.com/images/I/51L6trDjdXL._AC_UL320_.jpg,7,3.7 de 5 estrellas
"SAMSUNG Galaxy S21 FE 5G, versión de EE. UU., 128 GB, azul marino, desbloqueado (reacondicionado)",smartphone,Available,"$5,219.30","$5,846.55",$627.25,10.73%,No,https://m.media-amazon.com/images/I/91gKJze6DQL._AC_UL320_.jpg,91,4.3 de 5 estrellas
Cartuchos de tóner SCX-4521 con Chip de Repuesto para Samsung SCX-4521 Cartucho de tóner Funciona con Impresora para Samsung SCX-4521,another,Available,"$1,061.99","$1,061.99",$627.25,10.73%,No,https://m.media-amazon.com/images/I/713z2d58oOL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner MLT-D205L con Chip de Repuesto para Samsung MLT-D205L el Tóner Funciona con Las Impresoras para Samsung MLT-D205L,another,Available,$989.99,$989.99,$627.25,10.73%,No,https://m.media-amazon.com/images/I/716VUO5zZ1L._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner SCX-D4725A con Chip de Repuesto para Samsung el Tóner SCX-D4725A Funciona con Impresoras para Samsung SCX-D4725A,another,Available,$989.99,$989.99,$627.25,10.73%,No,https://m.media-amazon.com/images/I/71oO93Yl6NL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner MLT-K200L con Chip de Repuesto para Samsung MLT-K200L Cartucho de Tóner Funciona con Impresora para Samsung MLT-K200L,another,Available,"$1,061.99","$1,061.99",$627.25,10.73%,No,https://m.media-amazon.com/images/I/71fw0qD0a1L._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de tóner D4725A con Chip de Repuesto para Samsung D4725A Cartucho de tóner Funciona con Impresora para Samsung D4725A,another,Available,"$1,096.99","$1,096.99",$627.25,10.73%,No,https://m.media-amazon.com/images/I/71d+95KrUmL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner D4725A con Chip de Repuesto para Samsung D4725A Cartucho de Tóner Funciona con Impresoras para Samsung D4725A,another,Available,"$1,526.99","$1,526.99",$627.25,10.73%,No,https://m.media-amazon.com/images/I/71S9Vxr7pML._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner SCX-D5530A con Chip de Repuesto para Samsung SCX-D5530A el Tóner Funciona con Impresoras para Samsung SCX-D5530A,another,Available,"$1,421.99","$1,421.99",$627.25,10.73%,No,https://m.media-amazon.com/images/I/717R8XYn9XL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
"Anker Zolo Power Bank, Cable TipoC y Lightning Integrado, 10000mAh, Carga rápida de 30W, Certificación MFI, Compacto y portátil, Compatible con iPhone 11/12/13/14/15 y Samsung Serie y Andrioid",smartphone,Available,$799.00,$799.00,$627.25,10.73%,No,https://m.media-amazon.com/images/I/71wFEaVwUxL._AC_UL320_.jpg,363,4.6 de 5 estrellas
