name,product_type,availability,price,original_price,discount_amount,discount_percentage,black_friday_discount,image,reviews_count,rating
"Cargador Inalámbrico 3 en 1 para Samsung/iPhone, Cargador para Samsung S24/S23 Ultra/S22 Ultra/S23/S23+/Z Fold 4/Flip 4/S22, Cargador para Galaxy Watch 6/5/5 Pro/4, Estación de Carga Buds (Negro)",smartphone,Available,$719.99,$719.99,$140.01,35.09%,No,https://m.media-amazon.com/images/I/61APoCSL6FL._AC_UL320_.jpg,101,4.2 de 5 estrellas
"SAMSUNG Galaxy S23 5G SM-S911B/DS 128GB 8GB RAM, cámara de 50 MP, desbloqueado de fábrica - Phantom Black",smartphone,Available,"$15,500.00","$15,500.00",$140.01,35.09%,No,https://m.media-amazon.com/images/I/61yUiD1CVML._AC_UL320_.jpg,97,4.4 de 5 estrellas
"Cargador inalámbrico para Samsung, estación de Carga inalámbrica 3 en 1 para Samsung Galaxy S24 Ultra/S23/S22/Z Flip 6/Z Fold 6, Cargador para Samsung Galaxy Watch 5/4/3, Galaxy Buds 2/Pro/+",smartphone,Available,$759.99,$759.99,$140.01,35.09%,No,https://m.media-amazon.com/images/I/61VSKA16Y9L._AC_UL320_.jpg,"5,619",4.4 de 5 estrellas
Samsung Galaxy Tab A9 4GB_64GB Color Gris,tablet,Available,"$2,850.00","$2,850.00",$140.01,35.09%,No,https://m.media-amazon.com/images/I/5169txVgFWL._AC_UL320_.jpg,662,4.6 de 5 estrellas
Samsung Galaxy S23+ Plus (5G) 512GB SIM única desbloqueada - Phantom Black (renovado),smartphone,Out of Stock,N/A,0,$140.01,35.09%,No,https://m.media-amazon.com/images/I/510Zms0LUQL._AC_UL320_.jpg,32,4.4 de 5 estrellas
"Samsung Galaxy S23 Ultra - Lápiz capacitivo de repuesto para bolígrafo S, color negro",smartphone,Available,$797.72,$797.72,$140.01,35.09%,No,https://m.media-amazon.com/images/I/417xPSFsEyL._AC_UL320_.jpg,323,4.6 de 5 estrellas
"Samsung Galaxy S21 5G desbloqueado de fábrica Versión US 5G 8K Video, 64MP High Res128GB, Phantom Violet (SM-G991UZVAXAA) (Reacondicionado)",smartphone,Available,"$4,458.23","$4,458.23",$140.01,35.09%,No,https://m.media-amazon.com/images/I/61hoN03CsIL._AC_UL320_.jpg,"1,736",3.9 de 5 estrellas
"SAMSUNG Galaxy S23+ 5G S9160 Dual 256GB 8GB RAM, cámara de 50 MP, Desbloqueado de fábrica - Phantom Black (Reacondicionado)",smartphone,Available,"$11,799.00","$11,799.00",$140.01,35.09%,No,https://m.media-amazon.com/images/I/518c3bmlouL._AC_UL320_.jpg,4,4.7 de 5 estrellas
"Samsung Galaxy S21 5G, versión estadounidense, 128 GB, Phantom Gray - desbloqueado (Reacondicionado)",smartphone,Available,"$5,499.00","$5,499.00",$140.01,35.09%,No,https://m.media-amazon.com/images/I/61XyNdmvr6L._AC_UL320_.jpg,"6,225",4.0 de 5 estrellas
"SAMSUNG Galaxy S22 Ultra Smartphone, 512GB, 8K Camera & Video, Brightest Display, S Pen, Phantom Black (Reacondicionado)",smartphone,Available,"$11,450.68","$11,450.68",$140.01,35.09%,No,https://m.media-amazon.com/images/I/613Fp7fknhL._AC_UL320_.jpg,485,4.0 de 5 estrellas
"Tongate Funda para Samsung Galaxy S23 Ultra 5G, [Cubierta Deslizante incorporada para la cámara y Protector de Pantalla] [2 Marcos Frontales] Resistente a Golpes de Grado Militar con Soporte, Negro",case,Available,$479.20,$599.00,$119.80,20.00%,No,https://m.media-amazon.com/images/I/717KrxMWUNL._AC_UL320_.jpg,"5,540",4.3 de 5 estrellas
"Samsung Galaxy S22 (128 GB, 8 GB), pantalla de 6.2 pulgadas AMOLED 2X, cámara 4K de 50 MP (reacondicionado)",smartphone,Available,"$6,458.58","$7,045.49",$586.91,8.33%,No,https://m.media-amazon.com/images/I/71c5rhsUkxL._AC_UL320_.jpg,392,4.0 de 5 estrellas
"BVILY Cargador Inalámbrico 3 en 1, Estación de Carga Inalámbrica Rapida Compatible con Galaxy S23 Ultra/S22 Ultra/S21/S20/S21 FE/Z Flip 4, Galaxy Watch 5/4/3/Active 2, Galaxy Buds 2/Buds+/Live",smartphone,Available,$799.00,$799.00,$586.91,8.33%,No,https://m.media-amazon.com/images/I/71mSFp2XhTL._AC_UL320_.jpg,26,4.5 de 5 estrellas
"JETech Funda Magnética para Samsung Galaxy S23 Ultra 5G 6.8 Pulgadas, Compatible con MagSafe, Carcasa Antigolpes Translúcida Mate Respaldo (Negro)",case,Available,$278.10,$309.00,$30.90,10.00%,No,https://m.media-amazon.com/images/I/61VnRAyYDGL._AC_UL320_.jpg,"1,524",4.6 de 5 estrellas
"XLDHYLL Cargador Tipo C, 2PCS Cargador USB C de 25W Carga Rapida con Cable Tipo C de 2M para Samsung Galaxy S23 Ultra/S23+/S23/S22 Ultra/ S22+/S22, S21 Ultra/S21/S21 Plus/S20/Note 10 +/Note",smartphone,Available,$218.99,$218.99,$30.90,10.00%,No,https://m.media-amazon.com/images/I/61Di67awGhL._AC_UL320_.jpg,11,3.7 de 5 estrellas
"JETech Protector de Pantalla para Samsung Galaxy S23 5G 6.1 Pulgadas, Mica Cristal Vidrio Templado, Compatible Huellas Dactilares ID, HD Transparente, 3 Unidades",smartphone,Available,$169.14,$199.00,$29.86,15.01%,No,https://m.media-amazon.com/images/I/61xlg9OeaXL._AC_UL320_.jpg,"6,894",4.5 de 5 estrellas
"QIKKOP 2 Cargador para Samsung 45W Tipo C, Cargador Carga Rapida con 1M Cable, Cargador USB C para Samsung Galaxy S24 Ultra/S24/S24+/S23 Ultra/S23/S23+/S22/S22 Ultra/S22+/Note10/Note 20/S20/S21",smartphone,Available,$297.09,$399.00,$101.91,25.54%,No,https://m.media-amazon.com/images/I/61JjJBI5JUL._AC_UL320_.jpg,73,4.5 de 5 estrellas
"amFilm (2+2 Piezas) OneTouch Compatible con Samsung Galaxy S23 Protector de Pantalla, Mica Cristal Vidrio Templado, y Protectores de Lente de Cámara, Dureza 9H con Kit de Instalación Fácil",smartphone,Available,$239.00,$239.00,$101.91,25.54%,No,https://m.media-amazon.com/images/I/61Jl4vMRCmL._AC_UL320_.jpg,"1,448",4.7 de 5 estrellas
Ringke Fusion Compatible con Funda Samsung Galaxy S23 5G (2023) Carcasa Transparente PC Trasera Dura con Parachoques de TPU Flexible Case - Clear,smartphone,Available,$284.99,$284.99,$101.91,25.54%,No,https://m.media-amazon.com/images/I/71VBXEMjZnL._AC_UL320_.jpg,792,4.4 de 5 estrellas
"USTIYA Funda para Samsung Galaxy S23 Transparente Case Uso Rudo Acrílico+TPU Rigido Case,Protectora de cámara, Traslúcido Matte Back Antihuellas Cover",case,Available,$168.00,$199.00,$31.00,15.58%,No,https://m.media-amazon.com/images/I/71VteNUoF5L._AC_UL320_.jpg,23,4.7 de 5 estrellas
"Eynshoo Cargador Tipo C, Cargador 45W Carga Rápida, para Galaxy S24 Ultra/S24+/S24/S23 Ultra/S23+/S23/S22+/S22/S21+/Note 10+/Note 20/S20, Galaxy Tab S10/S9/S8, con un Cable de 1,8mtr",tablet,Available,$183.91,$249.00,$65.09,26.14%,No,https://m.media-amazon.com/images/I/51tZmKyzHKL._AC_UL320_.jpg,218,4.5 de 5 estrellas
"SAMSUNG Galaxy S23 Ultra 5G SM-S918B/DS 256GB 12GB RAM, cámara de 200 MP, Desbloqueado de fábrica, Cargador inalámbrico NGP Incluido - Lavanda, SM-S918",smartphone,Available,"$22,388.17","$22,388.17",$65.09,26.14%,No,https://m.media-amazon.com/images/I/71rjXl9tmJL._AC_UL320_.jpg,65,4.3 de 5 estrellas
"SAMSUNG Galaxy S23 8Gb Ram 128Gb ROM 5G Color Negro Desbloqueado de fábrica, versión internacional",smartphone,Out of Stock,N/A,0,$65.09,26.14%,No,https://m.media-amazon.com/images/I/711UD7LyLPL._AC_UL320_.jpg,87,4.6 de 5 estrellas
Spigen Funda Case Liquid Air para Samsung Galaxy S23 (2023) - Matte Black,case,Available,$299.99,$299.99,$65.09,26.14%,No,https://m.media-amazon.com/images/I/71vmm8ochuL._AC_UL320_.jpg,"4,652",4.7 de 5 estrellas
TUNKARMOR Funda para Samsung Galaxy S23 Case Magnética Integrada - Incluye 2 Protectores de Pantalla [ Compatible con Carga Inalámbrica ] Funda Skin-Touch Samsung Galaxy S23,case,Available,$233.10,$259.00,$25.90,10.00%,No,https://m.media-amazon.com/images/I/61bC-Ibh6bL._AC_UL320_.jpg,Precio de lista:,No Rating
SAMSUNG Smartphone A05 4+128GB LTE Negro Dual SIM,smartphone,Available,"$1,969.00","$2,999.00","$1,030.00",34.34%,No,https://m.media-amazon.com/images/I/61UjBLFlH2L._AC_UL320_.jpg,160,4.3 de 5 estrellas
"SAMSUNG Galaxy S23 Ultra 5G S9180 Dual 512GB 12GB RAM, cámara de 200 MP, Desbloqueado de fábrica, Cargador inalámbrico NGP Incluido - Lavanda",smartphone,Available,"$19,057.69","$19,057.69","$1,030.00",34.34%,No,https://m.media-amazon.com/images/I/61y7x6coaTL._AC_UL320_.jpg,48,4.0 de 5 estrellas
"SAMSUNG EF-ZS918CBEGUS - Funda Protectora para teléfono Galaxy S23 Ultra S, Funda con Ranura para Tarjetas, Ventana Transparente para Usar el Touch, versión Estadounidense, Color Negro",case,Available,"$1,152.08","$1,289.26",$137.18,10.64%,No,https://m.media-amazon.com/images/I/417RdF25k2L._AC_UL320_.jpg,902,4.7 de 5 estrellas
"JETech Protector de Pantalla para Samsung Galaxy S23 FE 6.4 Pulgadas, Mica Cristal Vidrio Templado, Compatible Huellas Dactilares ID, HD Transparente, 3 Unidades",smartphone,Available,$169.14,$199.00,$29.86,15.01%,No,https://m.media-amazon.com/images/I/71iLAHxqBnL._AC_UL320_.jpg,"1,372",4.8 de 5 estrellas
Samsung Galaxy S23 8GB_256GB Crema Desbloqueado,smartphone,Out of Stock,N/A,0,$29.86,15.01%,No,https://m.media-amazon.com/images/I/61jeifUxvYL._AC_UL320_.jpg,75,4.4 de 5 estrellas
"Samsung Celular Galaxy M55 5G Verde 8GB RAM 128GB, Nacional con Garantía",smartphone,Available,"$4,997.07","$7,999.00","$3,001.93",37.53%,No,https://m.media-amazon.com/images/I/61NGj+turzL._AC_UL320_.jpg,77,4.4 de 5 estrellas
"SAMSUNG Celular Galaxy Z Flip 6 Azul Claro 12GB RAM 5125GB, AI, Nacional con Garantía",smartphone,Available,"$19,999.00","$27,999.00","$8,000.00",28.57%,No,https://m.media-amazon.com/images/I/510eJVItgvL._AC_UL320_.jpg,Precio de lista:,No Rating
"SAMSUNG Celular Galaxy Z Flip 6 Amarillo 12GB RAM 512GB, AI, Nacional con Garantía",smartphone,Available,"$19,999.00","$27,999.00","$8,000.00",28.57%,No,https://m.media-amazon.com/images/I/51uu0TFBCvL._AC_UL320_.jpg,Precio de lista:,No Rating
"SAMSUNG Audifonos inalámbricos Galaxy Buds3 Grafito, AI, Nacional con Garantía",watch,Available,"$1,899.00","$2,499.00",$600.00,24.01%,No,https://m.media-amazon.com/images/I/51+2Ehf-RrL._AC_UL320_.jpg,133,4.3 de 5 estrellas
SAMSUNG - Reloj Galaxy Watch5 Pro 45 mm Negro Titanio,watch,Available,"$3,812.59","$9,999.00","$6,186.41",61.87%,No,https://m.media-amazon.com/images/I/61oIhW5c+2L._AC_UL320_.jpg,490,4.7 de 5 estrellas
