name,product_type,availability,price,original_price,discount_amount,discount_percentage,black_friday_discount,image,reviews_count,rating
Samsung Galaxy A05S 4GB 128GB Violeta,smartphone,Available,"$2,999.00","$2,999.00",$800.00,12.70%,No,https://m.media-amazon.com/images/I/61+CTd3mcvL._AC_UL320_.jpg,12,4.1 de 5 estrellas
SAMSUNG Celular Galaxy S23 128GB Rosa Claro,smartphone,Available,"$10,999.00","$15,999.00","$5,000.00",31.25%,No,https://m.media-amazon.com/images/I/61gpxn8wtoL._AC_UL320_.jpg,86,4.7 de 5 estrellas
"Samsung Smart TV 50"" 4K Crystal UHD (UN50DU8000FXZX)",tv,Available,"$7,895.00","$14,284.00","$6,389.00",44.73%,No,https://m.media-amazon.com/images/I/61QkKCod-DL._AC_UL320_.jpg,16,5.0 de 5 estrellas
"SAMSUNG Audifonos inalámbricos Galaxy Buds3 Grafito, AI, Nacional con Garantía",watch,Available,"$1,899.00","$2,499.00",$600.00,24.01%,No,https://m.media-amazon.com/images/I/51+2Ehf-RrL._AC_UL320_.jpg,133,4.3 de 5 estrellas
Samsung Galaxy Tab A9 4GB_64GB Color Gris,tablet,Available,"$2,899.00","$2,899.00",$600.00,24.01%,No,https://m.media-amazon.com/images/I/5169txVgFWL._AC_UL320_.jpg,662,4.6 de 5 estrellas
Samsung Smartphone Galaxy A15 4G 6GB 128GB Negro Desbloqueado,smartphone,Available,"$3,799.00","$3,799.00",$600.00,24.01%,No,https://m.media-amazon.com/images/I/51jYEf9XY2L._AC_UL320_.jpg,x 12 meses sin intereses,No Rating
"SAMSUNG Galaxy S24, Negro Onyx, 8GB_256GB",smartphone,Available,"$13,699.00","$20,999.00","$7,300.00",34.76%,No,https://m.media-amazon.com/images/I/31V5EzaTsVL._AC_UL320_.jpg,38,4.2 de 5 estrellas
Samsung Galaxy A55 5G Color Violeta Claro RAM 8GB_128GB l Internacional,smartphone,Available,"$6,807.69","$6,807.69","$7,300.00",34.76%,No,https://m.media-amazon.com/images/I/51i4ME0cxeL._AC_UL320_.jpg,43,4.1 de 5 estrellas
SAMSUNG Galaxy A55 8GB 128GB 5G Violeta,smartphone,Available,"$6,895.00","$6,895.00","$7,300.00",34.76%,No,https://m.media-amazon.com/images/I/611aVBz8yOL._AC_UL320_.jpg,6,3.9 de 5 estrellas
"SAMSUNG Galaxy A15 4g Blue / 4+128gb / 6.5"" Amoled 90hz Full HD+",smartphone,Available,"$3,110.00","$3,110.00","$7,300.00",34.76%,No,https://m.media-amazon.com/images/I/61cl1NEIrdL._AC_UL320_.jpg,"1,022",4.4 de 5 estrellas
QEXWSZS ML-D3470A Cartucho de Tóner Compatible para Samsung Reemplazos ML-D3470A Compatible para Samsung ML-3470D 3471ND,another,Available,"$1,141.00","$1,141.00","$7,300.00",34.76%,No,https://m.media-amazon.com/images/I/71f4gj3WzTL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
QEXWSZS MLT-K706S Cartucho de Tóner Compatible para Samsung Reemplazos MLT-K706S Compatible para Samsung K7400LX K7500LX K7600LX,another,Available,"$2,901.00","$2,901.00","$7,300.00",34.76%,No,https://m.media-amazon.com/images/I/71FFCl0ncSL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
QEXWSZS MLT-D704S Cartucho de Tóner Compatible para Samsung Reemplazos MLT-D704S Compatible para Samsung K3250NR K3300NR,another,Available,"$1,681.00","$1,681.00","$7,300.00",34.76%,No,https://m.media-amazon.com/images/I/715wGgLWr3L._AC_UL320_.jpg,Hasta 12 meses de,No Rating
"QEXWSZS CLT-K804S Cartucho de Tóner Compatible para Samsung Reemplazos CLT-K804S Compatible para Samsung X3220NR X3280NR,Combination",another,Available,"$9,526.99","$9,526.99","$7,300.00",34.76%,No,https://m.media-amazon.com/images/I/71QvmJv+WBL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
SAMSUNG Galaxy A05S 4GB 128GB Negro,smartphone,Available,"$2,799.00","$2,799.00","$7,300.00",34.76%,No,https://m.media-amazon.com/images/I/61Srqk5BnTL._AC_UL320_.jpg,30,4.2 de 5 estrellas
"SAMSUNG - Galaxy S21 Ultra G998U 5G, smartphone Android totalmente desbloqueado, versión de EE.UU., cámara de grado profesional, video 8K, 108 MP, 128 GB - Negro fantasma (reacondicionado)",smartphone,Available,"$6,947.84","$6,947.84","$7,300.00",34.76%,No,https://m.media-amazon.com/images/I/61dlAm9BpqL._AC_UL320_.jpg,"2,499",3.9 de 5 estrellas
"SAMSUNG Galaxy Tab A9+, 8GB RAM, 128GB, Color Gris Grafito",tablet,Available,"$3,990.00","$4,499.00",$509.00,11.31%,No,https://m.media-amazon.com/images/I/5128CkYTp5L._AC_UL320_.jpg,516,4.6 de 5 estrellas
"SAMSUNG Celular Galaxy A15 Negro 4GB RAM 128GB, Nacional con Garantía",smartphone,Available,"$3,398.00","$3,599.00",$201.00,5.58%,No,https://m.media-amazon.com/images/I/51mRnMaCDpL._AC_UL320_.jpg,108,4.5 de 5 estrellas
"Samsung Adaptador de Corriente USB-C de 25W, Compacto, Negro",another,Available,$319.00,$399.00,$80.00,20.05%,No,https://m.media-amazon.com/images/I/51A6-bPbXGL._AC_UL320_.jpg,541,4.8 de 5 estrellas
"Samsung Galaxy A15 Dual Sim 128GB Light Blue 6GB Ram Desbloqueado 6.5""",smartphone,Available,"$3,399.00","$4,000.00",$601.00,15.02%,No,https://m.media-amazon.com/images/I/51rp0nqaPoL._AC_UL320_.jpg,"1,187",4.6 de 5 estrellas
SAMSUNG Galaxy A55 8GB 256GB 5G Negro,smartphone,Available,"$7,894.00","$7,894.00",$601.00,15.02%,No,https://m.media-amazon.com/images/I/614AjVGG4FL._AC_UL320_.jpg,13,4.2 de 5 estrellas
SAMSUNG Galaxy A55 8Gb 128Gb 5g Negro,smartphone,Available,"$6,974.00","$7,499.00",$525.00,7.00%,No,https://m.media-amazon.com/images/I/614AjVGG4FL._AC_UL320_.jpg,14,5.0 de 5 estrellas
"Galaxy Z Flip4 128GB ROM 8GB ram Negro | Resistente AL Agua | 6.7"" AMOLED y 1.9"" Super AMOLED | Cámara Trasera 12.0 MP + 12.0 MP Frontal 10.0 MP Desbloqueado de fábrica",smartphone,Available,"$7,299.00","$7,299.00",$525.00,7.00%,No,https://m.media-amazon.com/images/I/61js4LXwIRL._AC_UL320_.jpg,1,5.0 de 5 estrellas
"SAMUNG Pantalla Led 75"" Procesador Crystal 4K, SmartThings Mod.UN75CU7000DXZA RENOVADO (75"")",another,Available,"$15,500.00","$15,500.00",$525.00,7.00%,No,https://m.media-amazon.com/images/I/61TMAyFBSmL._AC_UL320_.jpg,4,3.8 de 5 estrellas
Samsung Galaxy A15 (A155) Dual LTE 128GB 6GB RAM Negro,smartphone,Available,"$3,399.00","$3,399.00",$525.00,7.00%,No,https://m.media-amazon.com/images/I/41AmmeD4ypL._AC_UL320_.jpg,20,4.5 de 5 estrellas
"Samsung Galaxy S22 Ultra, 5G, desbloqueado de fábrica 128GB, SM-S908U1 (reacondicionado) (borgoña)",smartphone,Available,"$9,229.00","$9,229.00",$525.00,7.00%,No,https://m.media-amazon.com/images/I/61bteKquOYL._AC_UL320_.jpg,366,3.7 de 5 estrellas
Samsung Galaxy Tab S6 Lite 2024 Color Verde Claro RAM 4GB 128GB,tablet,Out of Stock,N/A,0,$525.00,7.00%,No,https://m.media-amazon.com/images/I/51HiuV7NFdL._AC_UL320_.jpg,366,4.5 de 5 estrellas
"Samsung Galaxy S20 5G, 128 GB, gris cósmicocompletamente desbloqueado (Reacondicionado)",smartphone,Available,"$4,547.00","$4,547.00",$525.00,7.00%,No,https://m.media-amazon.com/images/I/61uy0v+43CL._AC_UL320_.jpg,"5,981",4.2 de 5 estrellas
"Samsung Galaxy S21 5G, versión estadounidense, 128 GB, Phantom Gray - desbloqueado (Reacondicionado)",smartphone,Available,"$5,499.00","$5,499.00",$525.00,7.00%,No,https://m.media-amazon.com/images/I/61XyNdmvr6L._AC_UL320_.jpg,"6,225",4.0 de 5 estrellas
SAMSUNG Galaxy A06 4GB 128GB Azul,smartphone,Available,"$2,389.00","$2,389.00",$525.00,7.00%,No,https://m.media-amazon.com/images/I/41ufMoRD0oL._AC_UL320_.jpg,x 12 meses sin intereses,No Rating
"SAMSUNG Galaxy S22 Ultra Smartphone, 512GB, 8K Camera & Video, Brightest Display, S Pen, Phantom Black (Reacondicionado)",smartphone,Available,"$11,450.68","$11,450.68",$525.00,7.00%,No,https://m.media-amazon.com/images/I/613Fp7fknhL._AC_UL320_.jpg,485,4.0 de 5 estrellas
Celular Poco C65 Blue 8GB RAM 256GB ROM,smartphone,Available,"$2,490.00","$2,999.00",$509.00,16.97%,No,https://m.media-amazon.com/images/I/513DQGmivPL._AC_UL320_.jpg,"1,994",4.6 de 5 estrellas
"Eynshoo Cargador Tipo C, Cargador 45W Carga Rápida, para Galaxy S24 Ultra/S24+/S24/S23 Ultra/S23+/S23/S22+/S22/S21+/Note 10+/Note 20/S20, Galaxy Tab S10/S9/S8, con un Cable de 1,8mtr",tablet,Available,$183.91,$249.00,$65.09,26.14%,No,https://m.media-amazon.com/images/I/51tZmKyzHKL._AC_UL320_.jpg,218,4.5 de 5 estrellas
Samsung Pantalla LED Smart TV 65 Pulgadas Crystal 4K UHD UN-65DU7010,tv,Available,"$10,809.00","$10,809.00",$65.09,26.14%,No,https://m.media-amazon.com/images/I/4159NqfYg0L._AC_UL320_.jpg,50+ comprados el mes pasado,No Rating
SAMSUNG Smartphone Galaxy A15 4G 6GB 128GB Azul Cielo Desbloqueado,smartphone,Available,"$4,127.64","$4,127.64",$65.09,26.14%,No,https://m.media-amazon.com/images/I/51L6trDjdXL._AC_UL320_.jpg,7,3.7 de 5 estrellas
"SAMSUNG Audifonos inalámbricos Galaxy Buds3 Pro Blanco, AI, Nacional con Garantía",another,Available,"$2,999.00","$3,599.00",$600.00,16.67%,No,https://m.media-amazon.com/images/I/21wN+w1CddL._AC_UL320_.jpg,2,4.0 de 5 estrellas
"Samsung Galaxy A05 Verde Claro, 4GB_64GB l Internacional",smartphone,Available,"$2,052.00","$2,052.00",$600.00,16.67%,No,https://m.media-amazon.com/images/I/71gwC+4xZSL._AC_UL320_.jpg,55,4.4 de 5 estrellas
"SAMSUNG Galaxy Tab A9+ Plata 8GB RAM 128GB, Nacional con Garantía",tablet,Available,"$4,369.00","$4,369.00",$600.00,16.67%,No,https://m.media-amazon.com/images/I/51hk7s97ZNL._AC_UL320_.jpg,243,4.6 de 5 estrellas
"Samsung Galaxy A15 Dual Sim 128GB Blue Black 6GB Ram Desbloqueado 6.5""",smartphone,Available,"$3,389.00","$3,389.00",$600.00,16.67%,No,https://m.media-amazon.com/images/I/515zGEaozeL._AC_UL320_.jpg,723,4.5 de 5 estrellas
"Samsung Smart TV 55"" 4K Crystal UHD (UN55DU7000FXZX)",tv,Available,"$7,989.00","$9,999.00","$2,010.00",20.10%,No,https://m.media-amazon.com/images/I/61r48OQOc+L._AC_UL320_.jpg,114,4.5 de 5 estrellas
Samsung Smartphone A25 8+256GB 5G Azul Dual SIM,smartphone,Out of Stock,N/A,0,"$2,010.00",20.10%,No,https://m.media-amazon.com/images/I/51i2bWQ8xxL._AC_UL320_.jpg,119,4.0 de 5 estrellas
"Anker Nano Power Bank con Conector USB-C Integrado, Cargador portátil de 5000 mAh de 22,5 W, para iPhone 16/15 Series, Samsung, iPad Pro/Air y más",smartphone,Available,$498.94,$699.00,$200.06,28.62%,No,https://m.media-amazon.com/images/I/71vk828YYjL._AC_UL320_.jpg,"7,291",4.3 de 5 estrellas
"QEXWSZS CLT-K604L Cartucho de Tóner Compatible para Samsung Reemplazos CLT-K604L Compatible para Samsung C4012ND C4062FX,Combination",another,Available,"$14,726.99","$14,726.99",$200.06,28.62%,No,https://m.media-amazon.com/images/I/71LhOJ70kvL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
QEXWSZS SCX-4100D3 Cartucho de Tóner Compatible para Samsung Reemplazos SCX-4100D3 Compatible para Samsung SCX-4100 4150,another,Available,"$1,101.00","$1,101.00",$200.06,28.62%,No,https://m.media-amazon.com/images/I/71lmd0NyKLL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
QEXWSZS SF-D560RA Cartucho de Tóner Compatible para Samsung Reemplazos SF-D560RA Compatible para Samsung SF-560R 560RC 565PR 565PRC,another,Available,"$1,101.00","$1,101.00",$200.06,28.62%,No,https://m.media-amazon.com/images/I/71z8dRHbM+L._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de tóner MLT-D708S con Chip de Repuesto para Samsung MLT-D708S Cartucho de tóner Funciona con Impresora para Samsung MLT-D708S,another,Available,"$1,095.99","$1,095.99",$200.06,28.62%,No,https://m.media-amazon.com/images/I/71wfCIf7A9L._AC_UL320_.jpg,Hasta 12 meses de,No Rating
QEXWSZS MLT-D708S Cartucho de Tóner Compatible para Samsung Reemplazos MLT-D708S Compatible para Samsung K4300LX K4350LX K4250RX,another,Available,"$1,201.00","$1,201.00",$200.06,28.62%,No,https://m.media-amazon.com/images/I/71cG5X2PVCL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
"Bigqin 3 Piezas Pantalla Protector Compatible Con Samsung Galaxy Tab A9 8.7"" SM-X110 SM-X115, 9H Película Cristal Vidrio Templado HD Transparente Resistente Los Arañazos",tablet,Available,$177.54,$208.88,$31.34,15.00%,No,https://m.media-amazon.com/images/I/71JmMth8eEL._AC_UL320_.jpg,34,4.3 de 5 estrellas
QEXWSZS MLT-D303E Cartucho de Tóner Compatible para Samsung Reemplazos MLT-D303E Compatible para Samsung SL-M4580FX,another,Available,"$2,501.00","$2,501.00",$31.34,15.00%,No,https://m.media-amazon.com/images/I/71oghmmOMtL._AC_UL320_.jpg,Hasta 12 meses de,No Rating
Cartuchos de Tóner MLT-D205L con Chip de Repuesto para Samsung MLT-D205L el Tóner Funciona con Las Impresoras para Samsung MLT-D205L,another,Available,$989.99,$989.99,$31.34,15.00%,No,https://m.media-amazon.com/images/I/716VUO5zZ1L._AC_UL320_.jpg,Hasta 12 meses de,No Rating
